iter	Passed	Remaining
2997	992722	662918
2998	993121	662633
2999	993545	662363
3000	993856	662019
3001	994266	661740
3002	994608	661416
3003	994888	661051
3004	995231	660727
3005	995564	660397
3006	995968	660114
3007	996354	659819
3008	996713	659507
3009	997007	659150
3010	997381	658848
3011	997629	658462
3012	997912	658098
3013	998174	657722
3014	998453	657356
3015	998814	657044
3016	999148	656715
3017	999406	656336
3018	999779	656032
3019	1000061	655669
3020	1000452	655377
3021	1000782	655045
3022	1001047	654671
3023	1001324	654304
3024	1001688	653994
3025	1002092	653711
3026	1002361	653339
3027	1002751	653047
3028	1003014	652671
3029	1003391	652370
3030	1003738	652048
3031	1004110	651744
3032	1004430	651406
3033	1004811	651107
3034	1005202	650814
3035	1005533	650483
3036	1005862	650150
3037	1006257	649860
3038	1006517	649483
3039	1006912	649193
3040	1007187	648826
3041	1007516	648493
3042	1007844	648160
3043	1008167	647823
3044	1008563	647534
3045	1008951	647239
3046	1009282	646907
3047	1009600	646568
3048	1009986	646271
3049	1010365	645971
3050	1010656	645614
3051	1011040	645316
3052	1011383	644992
3053	1011717	644663
3054	1012049	644332
3055	1012313	643958
3056	1012707	643667
3057	1012996	643308
3058	1013306	642964
3059	1013586	642600
3060	1013933	642279
3061	1014314	641979
3062	1014725	641698
3063	1015000	641332
3064	1015350	641012
3065	1015661	640668
3066	1016030	640360
3067	1016302	639992
3068	1016632	639660
3069	1016975	639336
3070	1017317	639012
3071	1017656	638685
3072	1017971	638343
3073	1018232	637968
3074	1018605	637663
3075	1018988	637365
3076	1019363	637061
3077	1019776	636780
3078	1020086	636435
3079	1020493	636151
3080	1020772	635788
3081	1021067	635434
3082	1021469	635146
3083	1021821	634828
3084	1022147	634493
3085	1022419	634125
3086	1022806	633828
3087	1023130	633492
3088	1023446	633152
3089	1023793	632830
3090	1024128	632501
3091	1024515	632204
3092	1024824	631859
3093	1025208	631560
3094	1025531	631223
3095	1025820	630866
3096	1026201	630565
3097	1026570	630257
3098	1026961	629962
3099	1027330	629654
3100	1027589	629278
3101	1027991	628990
3102	1028327	628661
3103	1028659	628330
3104	1029013	628013
3105	1029343	627681
3106	1029613	627311
3107	1029880	626941
3108	1030248	626632
3109	1030622	626326
3110	1030938	625986
3111	1031274	625657
3112	1031560	625298
3113	1031950	625003
3114	1032248	624651
3115	1032547	624300
3116	1032874	623966
3117	1033266	623671
3118	1033651	623372
3119	1033922	623004
3120	1034276	622686
3121	1034620	622363
3122	1034990	622054
3123	1035373	621754
3124	1035648	621389
3125	1035970	621052
3126	1036214	620668
3127	1036550	620339
3128	1036874	620003
3129	1037277	619715
3130	1037596	619376
3131	1037929	619045
3132	1038201	618679
3133	1038590	618382
3134	1038967	618077
3135	1039283	617737
3136	1039618	617408
3137	1040013	617114
3138	1040283	616746
3139	1040668	616447
3140	1040975	616101
3141	1041297	615764
3142	1041631	615434
3143	1042006	615128
3144	1042342	614799
3145	1042699	614483
3146	1042959	614109
3147	1043349	613813
3148	1043695	613490
3149	1044070	613184
3150	1044457	612885
3151	1044782	612550
3152	1045101	612211
3153	1045387	611853
3154	1045660	611487
3155	1046007	611165
3156	1046280	610799
3157	1046669	610502
3158	1047062	610206
3159	1047410	609884
3160	1047802	609588
3161	1048168	609276
3162	1048512	608952
3163	1048840	608618
3164	1049212	608311
3165	1049546	607980
3166	1049884	607653
3167	1050220	607324
3168	1050500	606963
3169	1050833	606632
3170	1051164	606301
3171	1051567	606010
3172	1051951	605709
3173	1052204	605332
3174	1052582	605027
3175	1052871	604671
3176	1053273	604380
3177	1053586	604038
3178	1053954	603728
3179	1054261	603382
3180	1054655	603086
3181	1055060	602797
3182	1055374	602455
3183	1055735	602140
3184	1056103	601830
3185	1056422	601490
3186	1056757	601161
3187	1057120	600847
3188	1057452	600516
3189	1057793	600189
3190	1058145	599869
3191	1058473	599536
3192	1058870	599241
3193	1059271	598949
3194	1059568	598598
3195	1059904	598268
3196	1060177	597904
3197	1060525	597581
3198	1060849	597245
3199	1061254	596955
3200	1061654	596662
3201	1061994	596335
3202	1062321	596001
3203	1062661	595674
3204	1062931	595308
3205	1063257	594973
3206	1063550	594619
3207	1063931	594315
3208	1064254	593979
3209	1064515	593608
3210	1064902	593307
3211	1065185	592949
3212	1065517	592617
3213	1065894	592311
3214	1066267	592002
3215	1066589	591665
3216	1066923	591334
3217	1067252	591001
3218	1067571	590663
3219	1067962	590364
3220	1068404	590093
3221	1068750	589769
3222	1069020	589403
3223	1069374	589084
3224	1069705	588752
3225	1070063	588435
3226	1070335	588070
3227	1070727	587772
3228	1071101	587463
3229	1071378	587102
3230	1071679	586753
3231	1071930	586378
3232	1072208	586016
3233	1072496	585661
3234	1072769	585297
3235	1073090	584960
3236	1073363	584596
3237	1073758	584299
3238	1074098	583972
3239	1074473	583664
3240	1074814	583338
3241	1075177	583023
3242	1075578	582729
3243	1075952	582420
3244	1076285	582089
3245	1076605	581751
3246	1076904	581402
3247	1077237	581071
3248	1077567	580738
3249	1077876	580395
3250	1078224	580072
3251	1078554	579739
3252	1078879	579404
3253	1079267	579103
3254	1079671	578810
3255	1079989	578471
3256	1080340	578149
3257	1080716	577841
3258	1080966	577466
3259	1081237	577102
3260	1081632	576804
3261	1082013	576499
3262	1082386	576188
3263	1082681	575838
3264	1082974	575485
3265	1083285	575143
3266	1083626	574816
3267	1083959	574485
3268	1084257	574135
3269	1084633	573827
3270	1084991	573509
3271	1085317	573175
3272	1085649	572843
3273	1086035	572540
3274	1086379	572215
3275	1086761	571910
3276	1087123	571593
3277	1087539	571306
3278	1087910	570995
3279	1088154	570617
3280	1088550	570319
3281	1088889	569991
3282	1089226	569662
3283	1089603	569354
3284	1089882	568994
3285	1090202	568656
3286	1090548	568332
3287	1090816	567967
3288	1091151	567637
3289	1091479	567303
3290	1091803	566968
3291	1092138	566638
3292	1092507	566325
3293	1092818	565982
3294	1093160	565656
3295	1093476	565316
3296	1093802	564982
3297	1094097	564631
3298	1094436	564303
3299	1094776	563975
3300	1095101	563640
3301	1095401	563292
3302	1095741	562964
3303	1096079	562636
3304	1096477	562338
3305	1096833	562019
3306	1097111	561659
3307	1097431	561322
3308	1097812	561015
3309	1098137	560680
3310	1098477	560352
3311	1098738	559984
3312	1099138	559688
3313	1099538	559391
3314	1099814	559030
3315	1100092	558671
3316	1100412	558333
3317	1100692	557976
3318	1100968	557616
3319	1101255	557261
3320	1101509	556890
3321	1101887	556582
3322	1102219	556251
3323	1102503	555895
3324	1102842	555567
3325	1103193	555245
3326	1103516	554909
3327	1103904	554605
3328	1104208	554260
3329	1104557	553937
3330	1104917	553619
3331	1105296	553311
3332	1105592	552961
3333	1105971	552654
3334	1106372	552357
3335	1106665	552005
3336	1107038	551694
3337	1107371	551363
3338	1107746	551053
3339	1108137	550750
3340	1108457	550413
3341	1108717	550045
3342	1109116	549747
3343	1109445	549414
3344	1109715	549051
3345	1110107	548749
3346	1110456	548426
3347	1110738	548070
3348	1111084	547745
3349	1111407	547409
3350	1111749	547082
3351	1112087	546754
3352	1112480	546452
3353	1112806	546117
3354	1113132	545783
3355	1113536	545486
3356	1113924	545182
3357	1114263	544854
3358	1114616	544532
3359	1114941	544197
3360	1115224	543842
3361	1115562	543513
3362	1115839	543154
3363	1116202	542837
3364	1116472	542476
3365	1116816	542150
3366	1117106	541798
3367	1117457	541475
3368	1117726	541113
3369	1118075	540790
3370	1118385	540448
3371	1118724	540119
3372	1119054	539786
3373	1119348	539437
3374	1119654	539093
3375	1120055	538794
3376	1120338	538439
3377	1120679	538112
3378	1121020	537784
3379	1121406	537478
3380	1121679	537118
3381	1122060	536810
3382	1122406	536485
3383	1122786	536177
3384	1123110	535841
3385	1123447	535512
3386	1123847	535212
3387	1124102	534844
3388	1124387	534490
3389	1124801	534197
3390	1125194	533895
3391	1125469	533536
3392	1125809	533208
3393	1126136	532874
3394	1126427	532523
3395	1126691	532159
3396	1127091	531859
3397	1127425	531528
3398	1127763	531200
3399	1128160	530898
3400	1128495	530568
3401	1128753	530202
3402	1129096	529875
3403	1129407	529534
3404	1129740	529203
3405	1130020	528846
3406	1130372	528524
3407	1130714	528197
3408	1131099	527890
3409	1131367	527528
3410	1131754	527223
3411	1132079	526888
3412	1132352	526528
3413	1132686	526198
3414	1133084	525897
3415	1133371	525544
3416	1133753	525236
3417	1134103	524912
3418	1134385	524557
3419	1134676	524207
3420	1135061	523900
3421	1135373	523559
3422	1135719	523233
3423	1136043	522898
3424	1136370	522564
3425	1136746	522253
3426	1137025	521896
3427	1137428	521597
3428	1137812	521289
3429	1138137	520954
3430	1138407	520594
3431	1138709	520249
3432	1139069	519930
3433	1139354	519577
3434	1139687	519246
3435	1140079	518941
3436	1140400	518605
3437	1140665	518243
3438	1141000	517912
3439	1141409	517615
3440	1141748	517287
3441	1142037	516936
3442	1142417	516626
3443	1142795	516315
3444	1143110	515975
3445	1143412	515630
3446	1143785	515317
3447	1144180	515014
3448	1144534	514691
3449	1144902	514376
3450	1145244	514049
3451	1145555	513707
3452	1145819	513345
3453	1146160	513018
3454	1146444	512664
3455	1146829	512356
3456	1147114	512003
3457	1147494	511693
3458	1147823	511360
3459	1148151	511027
3460	1148434	510673
3461	1148809	510360
3462	1149075	509999
3463	1149360	509647
3464	1149638	509291
3465	1150018	508980
3466	1150353	508650
3467	1150685	508318
3468	1150955	507959
3469	1151214	507595
3470	1151545	507263
3471	1151818	506906
3472	1152145	506572
3473	1152558	506276
3474	1152936	505964
3475	1153333	505661
3476	1153725	505356
3477	1154072	505031
3478	1154450	504719
3479	1154843	504414
3480	1155183	504085
3481	1155554	503771
3482	1155928	503457
3483	1156228	503112
3484	1156570	502784
3485	1156874	502440
3486	1157193	502103
3487	1157535	501775
3488	1157888	501452
3489	1158198	501111
3490	1158474	500755
3491	1158819	500429
3492	1159147	500095
3493	1159468	499759
3494	1159801	499428
3495	1160087	499076
3496	1160484	498772
3497	1160820	498442
3498	1161139	498105
3499	1161464	497770
3500	1161748	497418
3501	1162124	497105
3502	1162395	496747
3503	1162730	496416
3504	1163128	496113
3505	1163526	495809
3506	1163861	495479
3507	1164204	495151
3508	1164537	494820
3509	1164860	494484
3510	1165195	494154
3511	1165461	493794
3512	1165838	493482
3513	1166237	493178
3514	1166615	492865
3515	1167001	492556
3516	1167337	492226
3517	1167611	491870
3518	1167934	491534
3519	1168203	491176
3520	1168488	490824
3521	1168827	490496
3522	1169173	490170
3523	1169552	489857
3524	1169875	489522
3525	1170149	489166
3526	1170483	488835
3527	1170767	488483
3528	1171091	488148
3529	1171401	487807
3530	1171738	487477
3531	1171999	487116
3532	1172320	486780
3533	1172622	486435
3534	1173012	486128
3535	1173401	485820
3536	1173775	485505
3537	1174183	485205
3538	1174523	484876
3539	1174792	484519
3540	1175074	484166
3541	1175362	483816
3542	1175695	483485
3543	1176033	483156
3544	1176428	482850
3545	1176770	482522
3546	1177146	482208
3547	1177476	481875
3548	1177795	481538
3549	1178085	481190
3550	1178476	480882
3551	1178832	480560
3552	1179123	480211
3553	1179495	479895
3554	1179759	479536
3555	1180143	479225
3556	1180386	478858
3557	1180657	478501
3558	1180926	478144
3559	1181315	477835
3560	1181630	477496
3561	1181957	477163
3562	1182283	476828
3563	1182616	476497
3564	1182945	476164
3565	1183291	475838
3566	1183587	475492
3567	1183984	475186
3568	1184339	474864
3569	1184655	474525
3570	1184971	474187
3571	1185351	473875
3572	1185684	473543
3573	1186019	473213
3574	1186330	472872
3575	1186713	472561
3576	1186961	472196
3577	1187329	471878
3578	1187632	471535
3579	1187926	471188
3580	1188194	470831
3581	1188598	470528
3582	1189035	470238
3583	1189378	469910
3584	1189651	469555
3585	1189927	469201
3586	1190357	468908
3587	1190772	468609
3588	1191192	468312
3589	1191616	468016
3590	1192033	467717
3591	1192387	467394
3592	1192734	467068
3593	1193033	466723
3594	1193400	466405
3595	1193676	466051
3596	1193953	465698
3597	1194240	465348
3598	1194629	465039
3599	1194910	464687
3600	1195200	464339
3601	1195603	464034
3602	1195947	463707
3603	1196274	463373
3604	1196654	463060
3605	1197039	462748
3606	1197319	462396
3607	1197702	462084
3608	1198087	461773
3609	1198419	461441
3610	1198707	461092
3611	1199056	460766
3612	1199336	460414
3613	1199630	460068
3614	1200009	459754
3615	1200340	459422
3616	1200622	459071
3617	1200974	458747
3618	1201257	458396
3619	1201633	458081
3620	1202040	457778
3621	1202419	457463
3622	1202757	457134
3623	1203141	456822
3624	1203471	456489
3625	1203748	456136
3626	1204065	455798
3627	1204393	455465
3628	1204665	455110
3629	1205001	454780
3630	1205366	454460
3631	1205704	454131
3632	1206097	453822
3633	1206465	453503
3634	1206807	453175
3635	1207192	452863
3636	1207526	452531
3637	1207782	452171
3638	1208061	451819
3639	1208430	451501
3640	1208681	451139
3641	1208972	450792
3642	1209301	450458
3643	1209641	450129
3644	1209983	449801
3645	1210245	449443
3646	1210622	449128
3647	1211030	448824
3648	1211351	448488
3649	1211736	448176
3650	1212025	447828
3651	1212356	447496
3652	1212618	447138
3653	1213020	446832
3654	1213271	446470
3655	1213663	446160
3656	1213989	445826
3657	1214382	445516
3658	1214719	445186
3659	1215102	444873
3660	1215490	444562
3661	1215735	444198
3662	1215996	443840
3663	1216301	443498
3664	1216629	443165
3665	1216972	442837
3666	1217282	442497
3667	1217549	442141
3668	1217876	441808
3669	1218239	441487
3670	1218612	441170
3671	1218992	440855
3672	1219269	440503
3673	1219600	440171
3674	1219885	439822
3675	1220264	439507
3676	1220638	439190
3677	1220974	438860
3678	1221294	438524
3679	1221624	438191
3680	1221979	437867
3681	1222332	437543
3682	1222609	437191
3683	1223009	436884
3684	1223392	436570
3685	1223730	436240
3686	1224005	435887
3687	1224379	435571
3688	1224765	435258
3689	1225089	434923
3690	1225424	434592
3691	1225762	434262
3692	1226033	433908
3693	1226371	433579
3694	1226699	433245
3695	1227070	432927
3696	1227405	432596
3697	1227799	432286
3698	1228037	431921
3699	1228419	431606
3700	1228812	431296
3701	1229092	430946
3702	1229362	430592
3703	1229708	430265
3704	1229977	429911
3705	1230246	429557
3706	1230507	429200
3707	1230917	428895
3708	1231191	428543
3709	1231519	428210
3710	1231857	427880
3711	1232125	427526
3712	1232536	427221
3713	1232881	426894
3714	1233279	426585
3715	1233547	426231
3716	1233824	425880
3717	1234233	425574
3718	1234508	425223
3719	1234903	424913
3720	1235208	424571
3721	1235596	424259
3722	1235987	423947
3723	1236269	423598
3724	1236667	423288
3725	1237002	422957
3726	1237375	422639
3727	1237671	422295
3728	1238060	421983
3729	1238378	421646
3730	1238711	421314
3731	1239094	421000
3732	1239489	420689
3733	1239802	420350
3734	1240089	420003
3735	1240363	419652
3736	1240688	419317
3737	1241020	418985
3738	1241415	418674
3739	1241701	418327
3740	1242088	418013
3741	1242373	417665
3742	1242759	417351
3743	1243114	417027
3744	1243492	416711
3745	1243878	416397
3746	1244213	416066
3747	1244471	415709
3748	1244738	415355
3749	1245081	415027
3750	1245478	414716
3751	1245888	414410
3752	1246236	414083
3753	1246583	413756
3754	1246961	413439
3755	1247249	413093
3756	1247582	412761
3757	1247920	412431
3758	1248253	412099
3759	1248579	411765
3760	1248919	411436
3761	1249176	411079
3762	1249504	410745
3763	1249899	410434
3764	1250285	410120
3765	1250574	409774
3766	1250931	409449
3767	1251331	409140
3768	1251644	408801
3769	1252015	408482
3770	1252339	408147
3771	1252618	407798
3772	1252904	407451
3773	1253174	407099
3774	1253474	406756
3775	1253821	406429
3776	1254221	406119
3777	1254558	405788
3778	1254938	405472
3779	1255334	405160
3780	1255628	404816
3781	1255956	404483
3782	1256338	404166
3783	1256705	403846
3784	1256996	403500
3785	1257309	403162
3786	1257664	402837
3787	1258000	402506
3788	1258320	402171
3789	1258663	401842
3790	1259035	401523
3791	1259345	401183
3792	1259681	400852
3793	1260006	400518
3794	1260383	400200
3795	1260639	399844
3796	1260945	399504
3797	1261290	399176
3798	1261688	398864
3799	1262004	398527
3800	1262372	398207
3801	1262662	397861
3802	1263075	397555
3803	1263379	397213
3804	1263749	396893
3805	1264032	396546
3806	1264290	396190
3807	1264557	395838
3808	1264948	395524
3809	1265313	395202
3810	1265643	394870
3811	1266015	394550
3812	1266337	394215
3813	1266683	393887
3814	1267070	393572
3815	1267410	393242
3816	1267741	392910
3817	1268137	392597
3818	1268460	392262
3819	1268835	391943
3820	1269155	391608
3821	1269460	391267
3822	1269857	390955
3823	1270210	390629
3824	1270512	390288
3825	1270885	389968
3826	1271199	389630
3827	1271452	389274
3828	1271828	388955
3829	1272139	388616
3830	1272410	388266
3831	1272818	387957
3832	1273202	387640
3833	1273518	387303
3834	1273909	386989
3835	1274301	386675
3836	1274657	386350
3837	1274908	385993
3838	1275251	385664
3839	1275571	385329
3840	1275825	384973
3841	1276164	384643
3842	1276578	384335
3843	1276910	384003
3844	1277200	383658
3845	1277602	383347
3846	1277987	383030
3847	1278322	382699
3848	1278602	382351
3849	1278880	382003
3850	1279142	381650
3851	1279543	381338
3852	1279936	381024
3853	1280307	380703
3854	1280623	380366
3855	1281005	380049
3856	1281357	379722
3857	1281692	379391
3858	1282089	379078
3859	1282341	378722
3860	1282602	378369
3861	1282909	378029
3862	1283296	377713
3863	1283650	377387
3864	1284003	377061
3865	1284377	376741
3866	1284712	376410
3867	1285059	376082
3868	1285456	375769
3869	1285796	375439
3870	1286131	375107
3871	1286418	374762
3872	1286767	374435
3873	1287125	374110
3874	1287463	373779
3875	1287786	373444
3876	1288137	373117
3877	1288523	372801
3878	1288854	372468
3879	1289175	372133
3880	1289452	371784
3881	1289783	371452
3882	1290051	371101
3883	1290436	370784
3884	1290775	370454
3885	1291052	370106
3886	1291375	369771
3887	1291709	369439
3888	1292037	369106
3889	1292364	368772
3890	1292641	368424
3891	1292900	368071
3892	1293240	367741
3893	1293514	367392
3894	1293782	367042
3895	1294048	366691
3896	1294434	366374
3897	1294813	366055
3898	1295098	365710
3899	1295420	365375
3900	1295667	365018
3901	1296061	364704
3902	1296400	364373
3903	1296711	364035
3904	1297038	363702
3905	1297365	363368
3906	1297670	363028
3907	1297989	362693
3908	1298370	362374
3909	1298772	362061
3910	1299171	361748
3911	1299511	361418
3912	1299908	361104
3913	1300251	360774
3914	1300577	360440
3915	1300910	360108
3916	1301194	359763
3917	1301529	359432
3918	1301906	359112
3919	1302292	358794
3920	1302645	358468
3921	1302945	358127
3922	1303228	357781
3923	1303549	357446
3924	1303893	357117
3925	1304275	356798
3926	1304609	356467
3927	1304973	356143
3928	1305369	355828
3929	1305668	355487
3930	1306057	355170
3931	1306373	354834
3932	1306658	354488
3933	1306992	354157
3934	1307317	353822
3935	1307691	353501
3936	1308028	353170
3937	1308351	352836
3938	1308756	352523
3939	1309019	352172
3940	1309291	351824
3941	1309628	351493
3942	1309971	351164
3943	1310340	350841
3944	1310594	350488
3945	1310866	350140
3946	1311200	349808
3947	1311519	349472
3948	1311864	349144
3949	1312265	348830
3950	1312606	348500
3951	1312989	348181
3952	1313326	347850
3953	1313703	347530
3954	1313968	347179
3955	1314357	346862
3956	1314709	346535
3957	1314997	346191
3958	1315398	345877
3959	1315783	345559
3960	1316163	345239
3961	1316539	344918
3962	1316868	344585
3963	1317202	344253
3964	1317594	343936
3965	1317930	343605
3966	1318260	343272
3967	1318594	342940
3968	1318936	342610
3969	1319327	342294
3970	1319667	341963
3971	1320076	341651
3972	1320330	341298
3973	1320659	340965
3974	1320982	340630
3975	1321299	340294
3976	1321627	339961
3977	1321912	339616
3978	1322162	339263
3979	1322564	338948
3980	1322848	338604
3981	1323197	338275
3982	1323582	337957
3983	1323897	337620
3984	1324308	337308
3985	1324694	336989
3986	1325027	336657
3987	1325371	336328
3988	1325646	335981
3989	1325919	335633
3990	1326258	335303
3991	1326530	334955
3992	1326874	334626
3993	1327253	334305
3994	1327534	333960
3995	1327868	333628
3996	1328270	333313
3997	1328608	332983
3998	1329000	332665
3999	1329276	332319
4000	1329619	331989
4001	1329971	331662
4002	1330310	331331
4003	1330769	331030
4004	1331166	330714
4005	1331547	330393
4006	1331944	330077
4007	1332270	329743
4008	1332615	329414
4009	1332997	329094
4010	1333274	328748
4011	1333604	328415
4012	1333868	328065
4013	1334143	327719
4014	1334498	327392
4015	1334879	327072
4016	1335164	326728
4017	1335545	326407
4018	1335876	326074
4019	1336145	325726
4020	1336441	325385
4021	1336768	325052
4022	1337152	324732
4023	1337428	324386
4024	1337826	324069
4025	1338162	323738
4026	1338434	323391
4027	1338804	323068
4028	1339177	322745
4029	1339573	322428
4030	1339919	322099
4031	1340275	321772
4032	1340560	321428
4033	1340898	321097
4034	1341220	320762
4035	1341558	320431
4036	1341949	320113
4037	1342293	319783
4038	1342684	319465
4039	1343066	319144
4040	1343396	318811
4041	1343664	318463
4042	1343931	318115
4043	1344286	317788
4044	1344553	317441
4045	1344836	317096
4046	1345233	316779
4047	1345565	316447
4048	1345904	316116
4049	1346218	315779
4050	1346497	315434
4051	1346881	315114
4052	1347187	314775
4053	1347522	314444
4054	1347850	314110
4055	1348120	313763
4056	1348513	313445
4057	1348788	313099
4058	1349182	312781
4059	1349531	312453
4060	1349864	312120
4061	1350243	311799
4062	1350636	311480
4063	1351010	311157
4064	1351341	310825
4065	1351616	310479
4066	1351932	310143
4067	1352204	309797
4068	1352583	309475
4069	1352856	309129
4070	1353243	308809
4071	1353631	308489
4072	1354025	308171
4073	1354401	307848
4074	1354734	307516
4075	1355057	307181
4076	1355442	306861
4077	1355707	306513
4078	1356102	306195
4079	1356370	305848
4080	1356638	305501
4081	1357010	305177
4082	1357340	304844
4083	1357672	304512
4084	1358021	304183
4085	1358277	303833
4086	1358602	303499
4087	1358867	303152
4088	1359201	302820
4089	1359521	302485
4090	1359824	302146
4091	1360176	301818
4092	1360571	301499
4093	1360906	301167
4094	1361233	300834
4095	1361516	300491
4096	1361829	300154
4097	1362091	299806
4098	1362494	299489
4099	1362834	299158
4100	1363185	298830
4101	1363564	298508
4102	1363885	298173
4103	1364219	297841
4104	1364613	297522
4105	1364885	297176
4106	1365280	296857
4107	1365603	296523
4108	1365912	296186
4109	1366290	295863
4110	1366612	295528
4111	1367007	295209
4112	1367351	294879
4113	1367730	294557
4114	1368004	294212
4115	1368384	293890
4116	1368726	293559
4117	1368986	293211
4118	1369377	292891
4119	1369706	292558
4120	1370040	292226
4121	1370297	291878
4122	1370609	291541
4123	1370945	291209
4124	1371226	290866
4125	1371552	290532
4126	1371938	290211
4127	1372183	289860
4128	1372548	289534
4129	1372825	289190
4130	1373104	288847
4131	1373416	288510
4132	1373717	288171
4133	1374115	287852
4134	1374435	287517
4135	1374722	287176
4136	1375049	286842
4137	1375367	286507
4138	1375690	286172
4139	1376074	285851
4140	1376362	285509
4141	1376747	285188
4142	1377135	284867
4143	1377466	284534
4144	1377852	284213
4145	1378191	283882
4146	1378529	283550
4147	1378916	283229
4148	1379247	282897
4149	1379619	282572
4150	1379947	282239
4151	1380335	281918
4152	1380737	281599
4153	1381040	281261
4154	1381330	280920
4155	1381727	280601
4156	1382109	280278
4157	1382453	279948
4158	1382796	279618
4159	1383165	279292
4160	1383482	278957
4161	1383809	278623
4162	1384156	278294
4163	1384490	277961
4164	1384752	277615
4165	1385129	277291
4166	1385530	276973
4167	1385905	276649
4168	1386213	276311
4169	1386483	275966
4170	1386870	275645
4171	1387196	275311
4172	1387483	274969
4173	1387896	274653
4174	1388238	274322
4175	1388573	273990
4176	1388979	273672
4177	1389271	273331
4178	1389665	273011
4179	1390077	272694
4180	1390463	272372
4181	1390853	272051
4182	1391170	271715
4183	1391560	271394
4184	1391845	271052
4185	1392131	270710
4186	1392475	270380
4187	1392858	270057
4188	1393253	269737
4189	1393641	269415
4190	1393960	269079
4191	1394329	268754
4192	1394653	268420
4193	1395055	268100
4194	1395320	267755
4195	1395712	267433
4196	1396090	267109
4197	1396345	266762
4198	1396655	266425
4199	1397041	266103
4200	1397384	265772
4201	1397701	265436
4202	1398031	265103
4203	1398412	264780
4204	1398805	264459
4205	1399141	264127
4206	1399471	263793
4207	1399731	263447
4208	1400059	263114
4209	1400385	262780
4210	1400735	262450
4211	1401141	262131
4212	1401491	261802
4213	1401864	261477
4214	1402126	261131
4215	1402414	260790
4216	1402737	260456
4217	1403011	260112
4218	1403326	259776
4219	1403678	259447
4220	1404011	259115
4221	1404316	258777
4222	1404637	258442
4223	1405017	258118
4224	1405392	257793
4225	1405777	257470
4226	1406038	257125
4227	1406305	256780
4228	1406624	256445
4229	1406942	256110
4230	1407282	255778
4231	1407565	255437
4232	1407954	255114
4233	1408355	254794
4234	1408688	254461
4235	1409083	254140
4236	1409420	253808
4237	1409740	253473
4238	1409995	253127
4239	1410376	252803
4240	1410719	252472
4241	1411044	252138
4242	1411447	251818
4243	1411710	251473
4244	1412057	251143
4245	1412460	250823
4246	1412797	250491
4247	1413141	250160
4248	1413484	249829
4249	1413811	249496
4250	1414184	249170
4251	1414491	248833
4252	1414771	248491
4253	1415103	248158
4254	1415437	247826
4255	1415829	247504
4256	1416158	247170
4257	1416488	246837
4258	1416766	246495
4259	1417113	246165
4260	1417399	245824
4261	1417729	245491
4262	1418120	245168
4263	1418419	244830
4264	1418805	244507
4265	1419181	244181
4266	1419569	243858
4267	1419943	243533
4268	1420226	243191
4269	1420549	242857
4270	1420886	242525
4271	1421289	242204
4272	1421606	241869
4273	1421881	241526
4274	1422227	241196
4275	1422574	240866
4276	1422989	240547
4277	1423313	240213
4278	1423717	239892
4279	1424097	239567
4280	1424373	239225
4281	1424749	238900
4282	1425121	238573
4283	1425386	238229
4284	1425733	237899
4285	1426047	237563
4286	1426386	237231
4287	1426781	236909
4288	1427046	236565
4289	1427426	236240
4290	1427714	235900
4291	1428030	235565
4292	1428363	235232
4293	1428738	234906
4294	1429149	234586
4295	1429428	234245
4296	1429710	233904
4297	1430034	233570
4298	1430322	233230
4299	1430655	232897
4300	1430935	232556
4301	1431182	232209
4302	1431528	231878
4303	1431801	231536
4304	1432171	231209
4305	1432447	230868
4306	1432772	230534
4307	1433165	230211
4308	1433517	229881
4309	1433787	229539
4310	1434125	229207
4311	1434396	228864
4312	1434792	228542
4313	1435068	228200
4314	1435425	227871
4315	1435693	227528
4316	1436029	227196
4317	1436393	226869
4318	1436683	226529
4319	1437014	226196
4320	1437404	225873
4321	1437752	225542
4322	1438075	225208
4323	1438376	224871
4324	1438711	224538
4325	1439024	224203
4326	1439340	223867
4327	1439737	223545
4328	1440015	223204
4329	1440348	222871
4330	1440689	222540
4331	1440968	222199
4332	1441343	221873
4333	1441611	221530
4334	1441927	221195
4335	1442206	220854
4336	1442486	220513
4337	1442853	220186
4338	1443226	219859
4339	1443505	219519
4340	1443857	219189
4341	1444237	218864
4342	1444601	218536
4343	1444952	218206
4344	1445264	217870
4345	1445628	217542
4346	1445911	217202
4347	1446300	216878
4348	1446626	216544
4349	1447006	216219
4350	1447386	215893
4351	1447699	215558
4352	1448091	215234
4353	1448472	214908
4354	1448746	214567
4355	1449130	214242
4356	1449505	213916
4357	1449750	213570
4358	1450132	213245
4359	1450519	212920
4360	1450798	212579
4361	1451170	212252
4362	1451501	211919
4363	1451835	211587
4364	1452111	211246
4365	1452448	210914
4366	1452775	210580
4367	1453050	210239
4368	1453340	209901
4369	1453681	209569
4370	1454073	209245
4371	1454359	208906
4372	1454748	208581
4373	1455030	208241
4374	1455376	207910
4375	1455776	207587
4376	1456129	207258
4377	1456420	206919
4378	1456755	206587
4379	1457079	206253
4380	1457414	205920
4381	1457799	205595
4382	1458122	205261
4383	1458484	204933
4384	1458863	204606
4385	1459261	204283
4386	1459636	203956
4387	1459987	203626
4388	1460318	203293
4389	1460656	202961
4390	1461050	202637
4391	1461447	202313
4392	1461798	201983
4393	1462103	201646
4394	1462412	201310
4395	1462727	200975
4396	1463056	200642
4397	1463446	200317
