feature,importance
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0,0.00067990104
annual_income,0.000679043
loan_amount_dec_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00067787047
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_0,0.0006777812
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.00067752483
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.00067415717
interest_rate_dec_digit_0,0.0006733401
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.00067248335
loan_amount_int_digit_1-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00067235983
annual_income_int_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_1,0.0006722605
debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_1,0.0006716725
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.00067162956
annual_income_dec_digit_1-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0,0.00067115657
loan_amount_int_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_0,0.00067079347
loan_amount_dec_digit_1-interest_rate_int_digit_0-interest_rate_int_digit_1,0.0006697884
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1,0.0006688902
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.00066850113
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-interest_rate_int_digit_1,0.0006671829
annual_income_int_digit_1-loan_amount_int_digit_0-loan_amount_int_digit_1,0.00066715106
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1,0.00066657225
annual_income_int_digit_0-annual_income_dec_digit_0-interest_rate_int_digit_1,0.0006662938
annual_income_dec_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00066591223
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.00066502683
loan_amount_int_digit_0-loan_amount_int_digit_1-loan_amount_dec_digit_0,0.00066491973
debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0-interest_rate_int_digit_0,0.000664469
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-interest_rate_dec_digit_1,0.0006644623
debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.0006643678
annual_income_int_digit_0-annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.00066428474
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1-interest_rate_dec_digit_1,0.00066370226
loan_amount,0.0006636232
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.00066343276
annual_income_int_digit_1-annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0,0.0006632347
annual_income_int_digit_2,0.00066306134
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.00066298473
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0006628175
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.00066221145
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_1,0.00066210097
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.0006619963
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006617687
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_1,0.000661286
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.0006611621
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0-interest_rate_dec_digit_1,0.00066081726
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1,0.00066047016
annual_income_dec_digit_1-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00066036085
annual_income_dec_digit_0-interest_rate_int_digit_1,0.0006601109
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.000660087
annual_income_int_digit_0-annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0,0.00065995037
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006597092
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-loan_amount_int_digit_1,0.00065941946
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_1,0.00065916794
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-interest_rate_dec_digit_0,0.00065877347
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.00065840065
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.0006583276
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0,0.00065826846
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.0006579469
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-loan_amount_dec_digit_0,0.0006577213
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.0006573086
annual_income_int_digit_0-annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1,0.0006571446
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.0006568043
loan_amount_int_digit_1,0.00065678795
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.0006559473
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0,0.0006540172
annual_income_int_digit_0-annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0,0.00065395795
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.0006534151
loan_amount_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_0,0.0006529124
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.0006526366
loan_amount_int_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00065230206
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.0006519173
annual_income_int_digit_0-annual_income_int_digit_1-loan_amount_dec_digit_0,0.00065064064
annual_income_dec_digit_0-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0,0.0006501895
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-interest_rate_dec_digit_0,0.0006500118
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1,0.0006497057
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_1,0.00064952427
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.0006493408
annual_income_int_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.00064927136
annual_income_int_digit_0-loan_amount_int_digit_0-interest_rate_int_digit_1,0.0006490689
annual_income_dec_digit_0-debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1,0.0006487927
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_1,0.00064813124
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_0,0.00064796
interest_rate,0.00064791506
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1,0.0006477825
PseudoTE_debt_to_income_ratio_by_annual_income_round_half,0.0006477187
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-loan_amount_dec_digit_0,0.0006474268
debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1,0.0006473622
annual_income_int_digit_0-annual_income_int_digit_1-interest_rate_dec_digit_0,0.0006469581
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0-loan_amount_dec_digit_1,0.0006466603
annual_income_int_digit_5,0.0006461373
annual_income_dec_digit_0-annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0,0.00064582005
annual_income_int_digit_0-annual_income_int_digit_1-debt_to_income_ratio_int_digit_0,0.0006457219
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.0006454328
annual_income_int_digit_3,0.0006452555
annual_income_dec_digit_0-loan_amount_int_digit_0-loan_amount_int_digit_1,0.0006447066
annual_income_dec_digit_1-interest_rate_int_digit_1,0.0006435987
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-loan_amount_dec_digit_1,0.0006435379
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.0006435277
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0,0.00064335944
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-loan_amount_dec_digit_1,0.00064328255
annual_income_int_digit_0-annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0,0.0006432296
interest_rate_int_digit_1-interest_rate_dec_digit_1,0.00064298854
loan_purpose,0.0006424409
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1-interest_rate_dec_digit_0,0.0006423563
loan_amount_dec_digit_1-interest_rate_int_digit_1,0.00064222084
annual_income_int_digit_1-interest_rate_dec_digit_1,0.00064221764
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_0,0.0006421808
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0006421528
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1-interest_rate_dec_digit_1,0.000642089
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.00064200984
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_0,0.00064177986
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.0006415051
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0006413663
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_1,0.00064088014
annual_income_dec_digit_0-loan_amount_int_digit_0-interest_rate_int_digit_1,0.0006403289
annual_income_dec_digit_1-debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1,0.0006402249
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.00064011395
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.00064002903
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0-interest_rate_int_digit_1,0.0006399335
loan_amount_int_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.0006397497
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.0006393829
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.0006393266
debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_1-interest_rate_dec_digit_0,0.0006384072
annual_income_int_digit_0-debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_1,0.0006381626
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1,0.00063794415
annual_income_dec_digit_1-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.00063786114
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.0006376532
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_1,0.00063756126
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_1,0.000637431
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_0-interest_rate_dec_digit_0,0.0006373556
debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_0-interest_rate_dec_digit_1,0.0006371978
debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_0,0.00063695
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0,0.000636415
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0,0.00063638936
debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_1,0.00063622283
annual_income_dec_digit_1-interest_rate_int_digit_0-interest_rate_dec_digit_1,0.0006361384
annual_income_int_digit_0-annual_income_dec_digit_1-interest_rate_dec_digit_1,0.00063573837
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_0-interest_rate_dec_digit_1,0.00063564826
loan_amount_int_digit_1-loan_amount_dec_digit_0-interest_rate_int_digit_1,0.0006356365
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_1,0.0006354075
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-loan_amount_dec_digit_0,0.00063540455
debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0-interest_rate_int_digit_1,0.0006353303
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.00063495885
loan_amount_dec_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00063494756
annual_income_int_digit_0-annual_income_int_digit_1-interest_rate_dec_digit_1,0.000634898
loan_amount_int_digit_1-interest_rate_int_digit_0,0.0006347844
loan_amount_int_digit_0-loan_amount_int_digit_1-interest_rate_int_digit_1,0.0006345911
debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1-interest_rate_int_digit_0,0.0006342436
annual_income_int_digit_0-loan_amount_int_digit_0-interest_rate_dec_digit_1,0.0006338799
loan_amount_int_digit_1-interest_rate_dec_digit_0,0.0006337934
debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.0006336014
annual_income_int_digit_0-loan_amount_dec_digit_1-interest_rate_dec_digit_0,0.0006335821
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0,0.0006333481
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0,0.0006333202
loan_amount_int_digit_0-interest_rate_int_digit_1,0.00063330814
annual_income_dec_digit_1-debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_0,0.00063318544
loan_amount_int_digit_1-interest_rate_int_digit_1,0.00063295115
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-loan_amount_dec_digit_1,0.0006329186
interest_rate_int_digit_0-interest_rate_int_digit_1-interest_rate_dec_digit_1,0.00063278474
annual_income_int_digit_0-debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_0,0.0006327693
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0,0.00063233275
annual_income_dec_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_0,0.00063213054
annual_income_int_digit_1-interest_rate_int_digit_0-interest_rate_int_digit_1,0.0006321018
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006320231
annual_income_int_digit_0-annual_income_dec_digit_1-interest_rate_int_digit_0,0.0006318608
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_0,0.0006316996
grade_subgrade-loan_amount_round_half,0.0006313344
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1-interest_rate_int_digit_0,0.0006311977
loan_amount_int_digit_0-loan_amount_dec_digit_0-interest_rate_int_digit_1,0.00063085824
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1,0.00063076336
annual_income_int_digit_0-interest_rate_int_digit_1-interest_rate_dec_digit_1,0.00063058024
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.0006302864
annual_income_int_digit_0-interest_rate_int_digit_1,0.0006302328
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006302168
debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0-interest_rate_dec_digit_1,0.0006299262
annual_income_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_0,0.00062989956
loan_amount_dec_digit_0-interest_rate_int_digit_1-interest_rate_dec_digit_1,0.0006298212
annual_income_dec_digit_0-interest_rate_int_digit_0-interest_rate_dec_digit_0,0.0006295167
debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0-loan_amount_dec_digit_1,0.00062929356
debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1-interest_rate_dec_digit_1,0.0006290548
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_1,0.0006288893
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1,0.0006285445
annual_income_dec_digit_1-loan_amount_dec_digit_1-interest_rate_dec_digit_0,0.00062850764
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-interest_rate_dec_digit_1,0.0006284379
grade_subgrade-annual_income_round_half,0.000627938
loan_amount_int_digit_1-interest_rate_dec_digit_1,0.0006279059
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0-interest_rate_dec_digit_0,0.0006278923
annual_income_int_digit_1-loan_amount_dec_digit_1,0.0006278473
annual_income_int_digit_1-interest_rate_int_digit_1,0.00062782894
debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_0-interest_rate_dec_digit_0,0.0006277497
annual_income_int_digit_1-annual_income_dec_digit_0,0.0006276007
PseudoTE_interest_rate_by_annual_income_round_half,0.00062759087
annual_income_int_digit_4,0.00062755676
annual_income_dec_digit_1-interest_rate_dec_digit_0,0.00062751817
annual_income_int_digit_1-annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.00062742975
interest_rate_int_digit_1-interest_rate_dec_digit_0,0.0006270809
annual_income_int_digit_0-loan_amount_dec_digit_0-interest_rate_dec_digit_1,0.0006270479
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006269842
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-loan_amount_dec_digit_1,0.0006269823
loan_amount_dec_digit_1-interest_rate_dec_digit_0,0.0006269427
annual_income_dec_digit_1-interest_rate_int_digit_0-interest_rate_dec_digit_0,0.00062689785
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0-interest_rate_dec_digit_1,0.00062686944
annual_income_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_1,0.00062680326
annual_income_dec_digit_0-loan_amount_dec_digit_1-interest_rate_int_digit_1,0.00062666833
